,frequency,quantity,change,Other,Start_Drinking,Other.1,age_group,weight_loss,fitness_goals,unproductive_time,lack_of_control,hangovers,mental_health,drinking_habits,embarassment,concern_from_others,Other.2,I want to feel in control of my drinking habits,I want to look better,I want to hit my health and fitness goals,I want to lose weight,I want to learn how to have fun without drinking,I want to feel more energised,I want to regain time for activities that are important to me,I want to see if my drinking is a problem,I want to be a better role model,I want to learn how to deal with emotions in new ways,Other.3,My social life. How am I supposed to have fun without drinking or not seem boring?,My drinking isn't actually a 'problem'. Why change if I'm not an alcoholic?,Bad habits. I always pour a drink when I get home from work.,It's not the right time; I have an event coming up where I'll need to drink.,"Alcohol is how I relax, celebrate, comfort myself everything!",Drinking is just the norm,Other.4,I've successfully done dry months (like Dry January) and kept good habits afterwards,I've successfully done dry months (like Dry January) but fell back into bad habits afterwards,I've tried dry months (like Dry January) but have struggled to complete them,I've made up drinking rules for myself and am very good at sticking with them,I made up rules drinking for myself but can never stick to them,I've read books,I've done a programme,I haven't,Roughly how much do you spend on alcohol in a week?,Score,Ending,freq1,quant1,budget,consumption,cons2,freq2,freq_w,quantity_
2973,3-4 times a week,12-20 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,False,False,False,False,False,False,False,False,True,0,False,True,False,False,False,True,True,False,True,False,0,False,True,False,False,True,True,0,False,True,False,True,False,False,False,False, £20- £30,10,"Alcohol is causing you more trouble than you realise, ",3.5,16.0,25,56.0,2xabove,>=5Units,3-4 times a week,12-20 units
2976,Once a month,More than 20 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 30s,False,False,False,False,False,True,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,False,False,False,False,True,False,0,True,False,False,False,False,False,False,False, £20- £30,7,"Alcohol is causing you more trouble than you realise, ",0.25,30.0,25,7.5,within  norm,>=5Units,<1 time per week,20 units+
2979,Every day,12-20 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,False,False,True,0,False,True,False,False,False,False,0,False,True,False,False,False,False,False,False, £40- £50,20,"Alcohol plays a big part in your life, ",7.0,16.0,45,112.0,2xabove,>=5Units,Every day,12-20 units
2983,Every day,8-12 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 30s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,True,False,False,False,False,0,False,False,True,False,True,False,0,False,True,False,False,True,False,False,False, £40- £50,19,"Alcohol plays a big part in your life, ",7.0,10.0,45,70.0,2xabove,>=5Units,Every day,8-12 units
2989,Every day,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,False,True,False,False,False, £30- £40,17,"Alcohol plays a big part in your life, ",7.0,6.5,35,45.5,2xabove,>=5Units,Every day,5-9 units
2995,3-4 times a week,8-12 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,False,False,False,False,False,True,False,False,False,0,False,False,False,False,True,False,False,False,False,False,0,False,True,False,False,False,False,0,False,False,False,False,False,False,False,True, £30- £40,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,35,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
2999,Every day,8-12 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,False,False,False,False,False,True,True,False,False,0,False,False,False,False,True,False,False,True,False,True,0,False,False,True,False,True,False,0,False,False,False,False,False,True,True,False, £20- £30,19,"Alcohol plays a big part in your life, ",7.0,10.0,25,70.0,2xabove,>=5Units,Every day,8-12 units
3006,1-2 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,False,True,False,False,False,False,False,True,False,0,True,True,True,False,False,False,False,False,False,False,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True, £50+,6,"Alcohol is causing you more trouble than you realise, ",1.5,6.5,55,9.75,within  norm,>=5Units,1-2 times a week,5-9 units
3008,3-4 times a week,2-4 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True, £30- £40,6,"Alcohol is causing you more trouble than you realise, ",3.5,3.0,35,10.5,within  norm,<5Units,3-4 times a week,1-4 units
3009,3-4 times a week,8-12 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 30s,True,True,True,True,False,False,False,False,False,0,False,False,False,False,False,True,False,False,True,False,0,False,False,True,False,False,False,0,False,False,False,False,True,False,False,True, £20- £30,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,25,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
3011,5-6 times a week,2-4 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,True,True,False,False,False,False,False,False,0,False,False,True,True,True,True,0,False,True,False,True,False,False,False,False, £10- £20,11,"Alcohol plays a big part in your life, ",5.5,3.0,15,16.5,2x norm,<5Units,5-6 times a week,1-4 units
3014,3-4 times a week,5-9 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,True,True,False,False,False,False,False,True,0,True,False,True,False,True,False,0,False,False,False,False,False,False,False,True, £20- £30,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,25,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
3016,3-4 times a week,8-12 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 30s,False,True,True,False,True,True,True,True,False,0,False,False,True,False,False,True,True,False,True,False,0,True,False,True,False,False,True,0,False,False,True,False,False,False,False,True, £10- £20,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,15,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
3020,3-4 times a week,2-4 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,True,True,0,False,False,False,True,False,False,False,False, £20- £30,6,"Alcohol is causing you more trouble than you realise, ",3.5,3.0,25,10.5,within  norm,<5Units,3-4 times a week,1-4 units
3024,Every day,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,False,False,False,True,False,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True, £50+,19,"Alcohol plays a big part in your life, ",7.0,10.0,55,70.0,2xabove,>=5Units,Every day,8-12 units
3025,3-4 times a week,12-20 units,I'm not exactly sure but I need to do something different,0,In my 30s,38,In my 30s,False,False,False,True,False,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,0,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False, £20- £30,10,"Alcohol is causing you more trouble than you realise, ",3.5,16.0,25,56.0,2xabove,>=5Units,3-4 times a week,12-20 units
3028,3-4 times a week,12-20 units,0,Lose weight,In my early teens,0,In my 30s,False,True,False,False,False,False,False,False,False,0,False,False,True,True,False,False,False,False,False,False,0,True,False,True,False,True,False,0,False,True,False,False,False,False,False,False, £10- £20,10,"Alcohol is causing you more trouble than you realise, ",3.5,16.0,15,56.0,2xabove,>=5Units,3-4 times a week,12-20 units
3030,1-2 times a week,More than 20 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,False,False,False,True,False,False,False,False,False,0,False,True,True,True,False,False,False,True,False,False,0,True,False,False,False,True,False,0,False,False,False,False,True,False,False,False, £20- £30,10,"Alcohol is causing you more trouble than you realise, ",1.5,30.0,25,45.0,2xabove,>=5Units,1-2 times a week,20 units+
3043,Every day,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,False,True,False,False,False,0,False,False,False,False,True,False,False,False, £10- £20,17,"Alcohol plays a big part in your life, ",7.0,6.5,15,45.5,2xabove,>=5Units,Every day,5-9 units
3044,Every day,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my 20s,0,In my 30s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,True,0,False,False,False,False,False,False,True,False, £50+,19,"Alcohol plays a big part in your life, ",7.0,10.0,55,70.0,2xabove,>=5Units,Every day,8-12 units
3046,3-4 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,False,False,False,False,False,False,True,False,False,0,False,False,True,False,False,False,False,False,False,False,0,False,True,True,False,False,True,0,False,True,False,False,False,False,False,False, £10- £20,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,15,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
3047,1-2 times a week,12-20 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,True,True,True,False,False,False,False,False,False,0,False,True,True,True,False,True,True,False,True,False,0,False,False,False,False,False,False,Social events,False,True,True,False,False,False,False,False, £10- £20,9,"Alcohol is causing you more trouble than you realise, ",1.5,16.0,15,24.0,2x norm,>=5Units,1-2 times a week,12-20 units
3049,3-4 times a week,More than 20 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 30s,True,True,True,False,False,False,False,False,True,0,False,True,False,True,False,False,False,False,False,False,0,True,False,False,True,True,False,0,False,False,False,False,False,False,False,True, £30- £40,11,"Alcohol plays a big part in your life, ",3.5,30.0,35,105.0,2xabove,>=5Units,3-4 times a week,20 units+
3050,Every day,12-20 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,False,False,False,False,False,False,False,False,False,A,False,True,False,True,False,True,False,True,False,False,0,False,False,True,False,False,False,0,False,True,False,False,False,False,False,False, £50+,20,"Alcohol plays a big part in your life, ",7.0,16.0,55,112.0,2xabove,>=5Units,Every day,12-20 units
3051,5-6 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,True,True,False,True,True,True,False,False,0,False,False,True,True,True,False,0,False,False,False,False,False,False,False,True, £40- £50,12,"Alcohol plays a big part in your life, ",5.5,6.5,45,35.75,2xabove,>=5Units,5-6 times a week,5-9 units
3053,1-2 times a week,12-20 units,0,I'm happy,In my early teens,0,In my 30s,False,False,False,False,False,False,False,False,False,None of above,False,True,False,True,False,True,False,False,False,False,0,False,False,False,False,False,True,0,True,False,False,True,False,False,False,False, £40- £50,9,"Alcohol is causing you more trouble than you realise, ",1.5,16.0,45,24.0,2x norm,>=5Units,1-2 times a week,12-20 units
3055,Once every two weeks,More than 20 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,True,False,False,False,False,0,False,True,False,False,False,False,False,True, £50+,8,"Alcohol is causing you more trouble than you realise, ",0.5,30.0,55,15.0,within  norm,>=5Units,<1 time per week,20 units+
3057,1-2 times a week,More than 20 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,True,False,True,False,True,True,False,False,False,0,False,True,False,True,False,True,True,False,False,False,0,True,True,False,False,True,False,0,False,False,False,True,False,False,False,False, £50+,10,"Alcohol is causing you more trouble than you realise, ",1.5,30.0,55,45.0,2xabove,>=5Units,1-2 times a week,20 units+
3059,Every day,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my 30s,0,In my 30s,False,False,False,True,True,True,False,False,False,0,True,True,False,True,True,True,False,False,False,False,0,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True, £20- £30,19,"Alcohol plays a big part in your life, ",7.0,10.0,25,70.0,2xabove,>=5Units,Every day,8-12 units
3060,Once every two weeks,8-12 units,I want to detox and reset my drinking habits,0,In my 30s,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,True,False,False,False,False,False,0,False,False,False,True,False,False,False,False,Under £10,6,"Alcohol is causing you more trouble than you realise, ",0.5,10.0,5,5.0,within  norm,>=5Units,<1 time per week,8-12 units
3061,1-2 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,False,False,True,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False, £10- £20,6,"Alcohol is causing you more trouble than you realise, ",1.5,6.5,15,9.75,within  norm,>=5Units,1-2 times a week,5-9 units
3065,1-2 times a week,More than 20 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True, £50+,10,"Alcohol is causing you more trouble than you realise, ",1.5,30.0,55,45.0,2xabove,>=5Units,1-2 times a week,20 units+
3069,1-2 times a week,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,False,False,False,True,False,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,False,True,False,False,False, £10- £20,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,15,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
3079,Every day,8-12 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False, £40- £50,19,"Alcohol plays a big part in your life, ",7.0,10.0,45,70.0,2xabove,>=5Units,Every day,8-12 units
3082,Once a month,1-2 units,0,"I don't want to make any changes, I'm honestly just bored and taking a random survey. Sorry!",In my early teens,0,In my 30s,False,False,False,False,False,False,False,False,False,"Again, I don't think I drink too much, am just bored. Sorry",False,True,True,True,False,True,False,False,False,False,0,False,False,False,False,False,False,N/A for obvious reasons,False,False,False,False,False,False,False,True,Under £10,1,"Alcohol is causing you more trouble than you realise, ",0.25,1.5,5,0.375,within  norm,<5Units,<1 time per week,1-4 units
3083,5-6 times a week,More than 20 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,True,False,False,False,False,0,False,False,False,True,False,False,False,False, £30- £40,16,"Alcohol plays a big part in your life, ",5.5,30.0,35,165.0,2xabove,>=5Units,5-6 times a week,20 units+
3084,3-4 times a week,2-4 units,I want to completely stop drinking alcohol for good,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,0,True,True,False,False,False,False,False,False, £10- £20,6,"Alcohol is causing you more trouble than you realise, ",3.5,3.0,15,10.5,within  norm,<5Units,3-4 times a week,1-4 units
3086,1-2 times a week,2-4 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,True,False,True,False,True,False,False,False,False,0,False,True,False,True,True,False,False,False,False,False,0,True,False,False,False,True,False,0,False,True,False,False,False,False,False,False, £10- £20,5,"Alcohol is causing you more trouble than you realise, ",1.5,3.0,15,4.5,within  norm,<5Units,1-2 times a week,1-4 units
3087,1-2 times a week,5-9 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True, £10- £20,6,"Alcohol is causing you more trouble than you realise, ",1.5,6.5,15,9.75,within  norm,>=5Units,1-2 times a week,5-9 units
3092,5-6 times a week,2-4 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,0,True,False,False,False,False,False,0,False,True,False,False,False,False,False,False, £20- £30,11,"Alcohol plays a big part in your life, ",5.5,3.0,25,16.5,2x norm,<5Units,5-6 times a week,1-4 units
3094,Once every few months,12-20 units,I want to completely stop drinking alcohol for good,0,In my late teens,0,In my 30s,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,False,True,False,False,False,0,False,True,False,False,False,False,0,True,False,False,False,False,False,False,False,Under £10,6,"Alcohol is causing you more trouble than you realise, ",0.1,16.0,5,1.6,within  norm,>=5Units,<1 time per week,12-20 units
3098,1-2 times a week,8-12 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 30s,False,False,False,True,False,False,False,False,False,0,False,False,False,True,True,False,False,False,False,False,0,True,False,False,False,False,False,0,False,True,False,False,False,False,False,False, £20- £30,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,25,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
3109,3-4 times a week,5-9 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,True,True,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,True,0,False,False,True,True,True,False,0,False,False,False,False,True,False,False,False, £40- £50,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,45,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
3112,Once every two weeks,8-12 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,True,False,False,False,False,False,0,True,True,False,False,False,False,False,False,Under £10,6,"Alcohol is causing you more trouble than you realise, ",0.5,10.0,5,5.0,within  norm,>=5Units,<1 time per week,8-12 units
3113,3-4 times a week,12-20 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,True,True,False,False,False,False,False,True,False,0,False,False,True,True,True,False,True,False,False,False,0,True,False,False,False,False,True,0,False,False,False,False,False,False,False,True, £30- £40,10,"Alcohol is causing you more trouble than you realise, ",3.5,16.0,35,56.0,2xabove,>=5Units,3-4 times a week,12-20 units
3116,1-2 times a week,8-12 units,I want to detox and reset my drinking habits,0,In my 20s,0,In my 30s,True,True,True,True,True,True,True,False,False,0,True,True,False,True,True,True,True,False,True,False,0,False,False,True,False,True,False,0,False,False,False,False,True,False,False,False, £20- £30,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,25,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
3122,Once a month,2-4 units,I want to completely stop drinking alcohol for good,0,In my 20s,0,In my 30s,False,False,False,False,False,True,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,False,False,True,False,False,0,False,True,False,False,False,False,False,False, £10- £20,2,"Alcohol is causing you more trouble than you realise, ",0.25,3.0,15,0.75,within  norm,<5Units,<1 time per week,1-4 units
3123,3-4 times a week,More than 20 units,I want to completely stop drinking alcohol for good,0,In my early teens,0,In my 30s,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,True,0,True,False,False,False,False,False,0,False,False,True,False,False,False,False,False, £10- £20,11,"Alcohol plays a big part in your life, ",3.5,30.0,15,105.0,2xabove,>=5Units,3-4 times a week,20 units+
3124,1-2 times a week,12-20 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,False,False,False,False,False,False,True,False,False,0,True,False,False,False,False,False,False,False,False,False,0,False,True,False,False,True,False,0,False,False,True,False,False,False,False,False, £50+,9,"Alcohol is causing you more trouble than you realise, ",1.5,16.0,55,24.0,2x norm,>=5Units,1-2 times a week,12-20 units
3127,Every day,More than 20 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True,False,False,0,False,False,True,False,False,True,0,False,False,False,False,False,False,False,True, £50+,21,"Alcohol is causing you more trouble than you realise, ",7.0,30.0,55,210.0,2xabove,>=5Units,Every day,20 units+
3129,1-2 times a week,8-12 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,True,True,0,False,False,False,False,False,False,False,True, £20- £30,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,25,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
3132,5-6 times a week,5-9 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,False,False,False,False,False,False,False,False,False,None,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True, £20- £30,12,"Alcohol plays a big part in your life, ",5.5,6.5,25,35.75,2xabove,>=5Units,5-6 times a week,5-9 units
3134,1-2 times a week,1-2 units,I'm not exactly sure but I need to do something different,0,In my 20s,0,In my 30s,False,False,False,False,False,True,False,False,False,0,False,False,True,False,False,False,False,False,False,False,0,False,True,False,False,False,False,0,False,False,False,True,False,False,False,False,Under £10,4,"Alcohol is causing you more trouble than you realise, ",1.5,1.5,5,2.25,within  norm,<5Units,1-2 times a week,1-4 units
3139,1-2 times a week,12-20 units,I want to drastically cut back and only drink on rare occasions,0,In my 20s,0,In my 30s,False,False,False,False,False,False,False,False,True,0,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False,True,0,True,False,False,False,False,False,False,False, £30- £40,9,"Alcohol is causing you more trouble than you realise, ",1.5,16.0,35,24.0,2x norm,>=5Units,1-2 times a week,12-20 units
3141,3-4 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,False,False,True,False,True,False,False,False,False,0,False,False,False,False,True,False,False,False,False,False,0,False,False,True,True,False,False,0,False,False,False,False,True,False,False,False,Under £10,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,5,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
3143,1-2 times a week,5-9 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 30s,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,True,False,False,False,False,0,False,False,True,False,False,False,0,False,False,True,False,False,False,False,False, £50+,6,"Alcohol is causing you more trouble than you realise, ",1.5,6.5,55,9.75,within  norm,>=5Units,1-2 times a week,5-9 units
3145,Every day,8-12 units,I want to drastically cut back and only drink on rare occasions,0,In my 20s,0,In my 30s,True,False,True,False,False,False,False,False,False,0,True,True,False,True,False,True,False,False,False,False,0,False,False,True,False,False,False,0,False,False,False,False,True,False,False,False, £30- £40,19,"Alcohol plays a big part in your life, ",7.0,10.0,35,70.0,2xabove,>=5Units,Every day,8-12 units
3146,1-2 times a week,1-2 units,I want to detox and reset my drinking habits,0,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,True,False,False,False,False,0,False,False,False,False,False,False,False,True, £10- £20,4,"Alcohol is causing you more trouble than you realise, ",1.5,1.5,15,2.25,within  norm,<5Units,1-2 times a week,1-4 units
3147,1-2 times a week,12-20 units,0,Nothing,In my early teens,0,In my 30s,False,False,False,False,False,False,False,False,False,I dont,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True, £30- £40,9,"Alcohol is causing you more trouble than you realise, ",1.5,16.0,35,24.0,2x norm,>=5Units,1-2 times a week,12-20 units
3152,3-4 times a week,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,True,0,False,False,False,True,False,False,False,False, £10- £20,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,15,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
3155,Every day,12-20 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 30s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,True,False,False,False,0,False,False,True,False,False,False,False,False, £40- £50,20,"Alcohol plays a big part in your life, ",7.0,16.0,45,112.0,2xabove,>=5Units,Every day,12-20 units
3156,Every day,8-12 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,True,True,False,True,False,False,False,False,0,False,False,True,False,True,False,0,False,False,False,False,False,False,False,True, £30- £40,19,"Alcohol plays a big part in your life, ",7.0,10.0,35,70.0,2xabove,>=5Units,Every day,8-12 units
3159,1-2 times a week,12-20 units,I want to detox and reset my drinking habits,0,In my late teens,0,In my 30s,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,True,False,True,False,0,False,False,False,False,False,True,0,False,True,False,False,False,False,False,False, £20- £30,9,"Alcohol is causing you more trouble than you realise, ",1.5,16.0,25,24.0,2x norm,>=5Units,1-2 times a week,12-20 units
3162,1-2 times a week,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,True,True,False,True,True,False,False,False,0,False,False,False,False,False,True,0,False,False,False,False,False,True,False,False, £10- £20,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,15,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
3172,Every day,More than 20 units,I want to reduce how much alcohol I'm drinking,0,In my 20s,0,In my 30s,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True, £50+,21,"Alcohol is causing you more trouble than you realise, ",7.0,30.0,55,210.0,2xabove,>=5Units,Every day,20 units+
3177,Every day,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my 30s,0,In my 30s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,False,True,False,False,False, £30- £40,19,"Alcohol plays a big part in your life, ",7.0,10.0,35,70.0,2xabove,>=5Units,Every day,8-12 units
3178,Every day,2-4 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,False,False,False,False,False,True,False,False,False,0,True,False,False,False,False,False,False,False,False,False,0,False,False,True,False,False,False,0,True,False,False,False,False,False,False,False, £10- £20,16,"Alcohol plays a big part in your life, ",7.0,3.0,15,21.0,2x norm,<5Units,Every day,1-4 units
3179,1-2 times a week,2-4 units,0,Lose weight,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,0,True,False,False,False,False,False,False,False,Under £10,5,"Alcohol is causing you more trouble than you realise, ",1.5,3.0,5,4.5,within  norm,<5Units,1-2 times a week,1-4 units
3185,Every day,12-20 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False, £30- £40,20,"Alcohol plays a big part in your life, ",7.0,16.0,35,112.0,2xabove,>=5Units,Every day,12-20 units
3186,1-2 times a week,More than 20 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,True,False,False,False,False,False,0,False,True,False,False,False,False,False,False, £10- £20,10,"Alcohol is causing you more trouble than you realise, ",1.5,30.0,15,45.0,2xabove,>=5Units,1-2 times a week,20 units+
3193,3-4 times a week,12-20 units,I want to completely stop drinking alcohol for good,0,In my early teens,0,In my 30s,False,False,True,True,True,True,True,True,True,0,True,True,False,True,True,False,True,False,True,False,0,True,False,False,False,False,True,0,True,False,False,True,False,False,False,False, £30- £40,10,"Alcohol is causing you more trouble than you realise, ",3.5,16.0,35,56.0,2xabove,>=5Units,3-4 times a week,12-20 units
