,frequency,quantity,change,Other,Start_Drinking,Other.1,age_group,weight_loss,fitness_goals,unproductive_time,lack_of_control,hangovers,mental_health,drinking_habits,embarassment,concern_from_others,Other.2,I want to feel in control of my drinking habits,I want to look better,I want to hit my health and fitness goals,I want to lose weight,I want to learn how to have fun without drinking,I want to feel more energised,I want to regain time for activities that are important to me,I want to see if my drinking is a problem,I want to be a better role model,I want to learn how to deal with emotions in new ways,Other.3,My social life. How am I supposed to have fun without drinking or not seem boring?,My drinking isn't actually a 'problem'. Why change if I'm not an alcoholic?,Bad habits. I always pour a drink when I get home from work.,It's not the right time; I have an event coming up where I'll need to drink.,"Alcohol is how I relax, celebrate, comfort myself everything!",Drinking is just the norm,Other.4,I've successfully done dry months (like Dry January) and kept good habits afterwards,I've successfully done dry months (like Dry January) but fell back into bad habits afterwards,I've tried dry months (like Dry January) but have struggled to complete them,I've made up drinking rules for myself and am very good at sticking with them,I made up rules drinking for myself but can never stick to them,I've read books,I've done a programme,I haven't,Roughly how much do you spend on alcohol in a week?,Score,Ending,freq1,quant1,budget,consumption,cons2,freq2,freq_w,quantity_
2706,3-4 times a week,8-12 units,I want to detox and reset my drinking habits,0,In my late teens,0,In my 40s,True,True,False,False,False,False,False,False,False,0,False,True,True,True,False,True,False,False,False,False,0,False,True,False,True,True,False,0,False,False,False,False,False,False,False,True, £10- £20,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,15,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
2709,Every day,2-4 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 40s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False, £30- £40,16,"Alcohol plays a big part in your life, ",7.0,3.0,35,21.0,2x norm,<5Units,Every day,1-4 units
2710,5-6 times a week,5-9 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 20s,True,False,False,False,False,True,False,False,True,0,True,True,False,True,False,True,False,False,False,False,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,True, £40- £50,12,"Alcohol plays a big part in your life, ",5.5,6.5,45,35.75,2xabove,>=5Units,5-6 times a week,5-9 units
2713,Every day,8-12 units,I want to completely stop drinking alcohol for good,0,In my late teens,0,In my 40s,True,False,False,False,False,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True, £30- £40,19,"Alcohol plays a big part in your life, ",7.0,10.0,35,70.0,2xabove,>=5Units,Every day,8-12 units
2714,5-6 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 40s,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False, £30- £40,12,"Alcohol plays a big part in your life, ",5.5,6.5,35,35.75,2xabove,>=5Units,5-6 times a week,5-9 units
2715,1-2 times a week,5-9 units,0,Stay the same,In my early teens,0,In my 20s,False,False,False,False,False,False,False,False,False,I don't want to change,False,True,False,True,False,False,False,False,False,False,0,False,False,False,False,False,False,Lockdown effects me,False,False,False,True,False,False,False,False, £50+,6,"Alcohol is causing you more trouble than you realise, ",1.5,6.5,55,9.75,within  norm,>=5Units,1-2 times a week,5-9 units
2718,3-4 times a week,1-2 units,I'm not exactly sure but I need to do something different,0,In my 30s,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True,Under £10,5,"Alcohol is causing you more trouble than you realise, ",3.5,1.5,5,5.25,within  norm,<5Units,3-4 times a week,1-4 units
2719,1-2 times a week,More than 20 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,False,True,True,False,False,False,False,False,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True, £30- £40,10,"Alcohol is causing you more trouble than you realise, ",1.5,30.0,35,45.0,2xabove,>=5Units,1-2 times a week,20 units+
2720,Every day,2-4 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 40s,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,False,False,False,False,True,False,0,True,False,False,False,False,False,False,False, £50+,16,"Alcohol plays a big part in your life, ",7.0,3.0,55,21.0,2x norm,<5Units,Every day,1-4 units
2721,Every day,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,True,False,False,False,0,False,True,True,False,False,False,0,False,False,False,False,False,False,False,True, £40- £50,17,"Alcohol plays a big part in your life, ",7.0,6.5,45,45.5,2xabove,>=5Units,Every day,5-9 units
2722,3-4 times a week,1-2 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 20s,False,True,False,False,False,False,False,False,False,0,False,True,True,True,True,False,False,True,False,False,0,False,True,False,False,True,False,0,False,False,False,False,False,False,False,True, £10- £20,5,"Alcohol is causing you more trouble than you realise, ",3.5,1.5,15,5.25,within  norm,<5Units,3-4 times a week,1-4 units
2724,Once every two weeks,2-4 units,I want to completely stop drinking alcohol for good,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,False,True,True,False,False,False,False,False,0,False,False,False,True,False,False,0,False,True,False,False,False,False,False,False, £10- £20,3,"Alcohol is causing you more trouble than you realise, ",0.5,3.0,15,1.5,within  norm,<5Units,<1 time per week,1-4 units
2725,1-2 times a week,12-20 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 40s,False,False,False,False,True,False,False,True,False,0,False,False,True,False,False,False,False,False,True,True,0,True,False,False,True,True,False,0,False,False,False,False,False,False,False,True, £30- £40,9,"Alcohol is causing you more trouble than you realise, ",1.5,16.0,35,24.0,2x norm,>=5Units,1-2 times a week,12-20 units
2729,3-4 times a week,More than 20 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 40s,False,True,True,False,False,False,True,False,True,0,False,False,True,False,False,False,True,True,True,False,0,True,False,False,False,False,True,0,True,False,False,False,False,False,True,False, £40- £50,11,"Alcohol plays a big part in your life, ",3.5,30.0,45,105.0,2xabove,>=5Units,3-4 times a week,20 units+
2730,5-6 times a week,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my 20s,0,In my 20s,False,False,False,False,False,False,False,False,False,I use alcohol to be able to sleep,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True, £20- £30,14,"Alcohol plays a big part in your life, ",5.5,10.0,25,55.0,2xabove,>=5Units,5-6 times a week,8-12 units
2731,3-4 times a week,2-4 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,False,True,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True, £20- £30,6,"Alcohol is causing you more trouble than you realise, ",3.5,3.0,25,10.5,within  norm,<5Units,3-4 times a week,1-4 units
2733,Every day,More than 20 units,I want to completely stop drinking alcohol for good,0,In my late teens,0,In my 40s,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,False,False,True,0,False,False,True,False,False,False,0,False,False,False,False,False,True,False,False, £50+,21,"Alcohol is causing you more trouble than you realise, ",7.0,30.0,55,210.0,2xabove,>=5Units,Every day,20 units+
2734,Every day,8-12 units,I want to detox and reset my drinking habits,0,In my 20s,0,In my 40s,True,True,False,True,False,True,False,False,True,0,True,True,True,True,False,False,False,True,True,False,0,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True, £30- £40,19,"Alcohol plays a big part in your life, ",7.0,10.0,35,70.0,2xabove,>=5Units,Every day,8-12 units
2735,Every day,5-9 units,I want to detox and reset my drinking habits,0,In my 30s,0,In my 30s,False,False,False,False,False,True,True,True,True,0,False,False,False,False,True,True,False,False,False,False,0,True,False,True,False,True,False,0,False,False,True,False,False,False,False,False, £30- £40,17,"Alcohol plays a big part in your life, ",7.0,6.5,35,45.5,2xabove,>=5Units,Every day,5-9 units
2738,3-4 times a week,2-4 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 20s,False,False,False,False,True,True,False,True,False,0,False,False,True,True,True,True,False,False,False,False,0,False,False,True,True,True,False,0,False,True,False,True,False,False,False,False, £10- £20,6,"Alcohol is causing you more trouble than you realise, ",3.5,3.0,15,10.5,within  norm,<5Units,3-4 times a week,1-4 units
2739,5-6 times a week,2-4 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 40s,True,False,False,False,False,False,True,True,True,0,False,False,False,False,False,False,False,True,False,False,0,False,False,True,False,False,False,0,False,True,False,False,False,False,False,False, £10- £20,11,"Alcohol plays a big part in your life, ",5.5,3.0,15,16.5,2x norm,<5Units,5-6 times a week,1-4 units
2740,1-2 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,False,True,False,False,False,False,False,False,False,0,False,False,True,False,True,False,False,False,False,False,0,True,False,False,False,False,True,0,False,True,False,False,False,False,False,False, £20- £30,6,"Alcohol is causing you more trouble than you realise, ",1.5,6.5,25,9.75,within  norm,>=5Units,1-2 times a week,5-9 units
2742,3-4 times a week,12-20 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 40s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,0,False,True,False,False,False,False,False,False, £40- £50,10,"Alcohol is causing you more trouble than you realise, ",3.5,16.0,45,56.0,2xabove,>=5Units,3-4 times a week,12-20 units
2743,Every day,2-4 units,I want to reduce how much alcohol I'm drinking,0,In my 20s,0,In my 40s,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,True,0,False,False,False,False,False,False,True,False, £30- £40,16,"Alcohol plays a big part in your life, ",7.0,3.0,35,21.0,2x norm,<5Units,Every day,1-4 units
2744,1-2 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 20s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,True,False,False,False,False,0,False,False,False,False,False,False,False,True, £10- £20,6,"Alcohol is causing you more trouble than you realise, ",1.5,6.5,15,9.75,within  norm,>=5Units,1-2 times a week,5-9 units
2745,1-2 times a week,12-20 units,I want to completely stop drinking alcohol for good,0,In my early teens,0,In my 40s,True,False,False,False,False,False,False,False,False,0,True,True,True,True,True,True,False,False,False,True,0,True,False,False,False,True,False,0,False,False,False,False,True,False,False,False, £50+,9,"Alcohol is causing you more trouble than you realise, ",1.5,16.0,55,24.0,2x norm,>=5Units,1-2 times a week,12-20 units
2746,3-4 times a week,5-9 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 30s,True,False,False,False,False,False,True,True,False,0,False,False,False,True,False,False,False,False,False,True,0,True,False,False,True,True,True,0,False,False,False,False,False,False,False,True, £10- £20,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,15,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
2747,1-2 times a week,More than 20 units,I'm not exactly sure but I need to do something different,0,In my 20s,0,In my 20s,False,False,True,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,0,True,False,False,True,False,False,False,False, £10- £20,10,"Alcohol is causing you more trouble than you realise, ",1.5,30.0,15,45.0,2xabove,>=5Units,1-2 times a week,20 units+
2748,5-6 times a week,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my 20s,0,In my 20s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,True,False,False,False,0,False,True,False,False,False,False,False,False, £20- £30,14,"Alcohol plays a big part in your life, ",5.5,10.0,25,55.0,2xabove,>=5Units,5-6 times a week,8-12 units
2749,3-4 times a week,12-20 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 20s,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,True,False,False,False,False,0,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True, £30- £40,10,"Alcohol is causing you more trouble than you realise, ",3.5,16.0,35,56.0,2xabove,>=5Units,3-4 times a week,12-20 units
2750,Every day,2-4 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 40s,False,True,False,False,False,False,False,False,True,0,False,False,True,False,False,False,False,False,False,False,0,False,False,True,False,False,False,0,True,False,False,False,False,False,False,False, £10- £20,16,"Alcohol plays a big part in your life, ",7.0,3.0,15,21.0,2x norm,<5Units,Every day,1-4 units
2751,Every day,1-2 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 40s,True,False,False,False,False,False,False,False,False,0,True,True,False,True,False,False,False,False,False,False,0,False,False,True,False,False,False,0,False,False,False,True,False,False,False,False, £10- £20,15,"Alcohol plays a big part in your life, ",7.0,1.5,15,10.5,within  norm,<5Units,Every day,1-4 units
2755,1-2 times a week,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my 20s,0,In my 30s,False,True,False,False,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,False,0,False,True,False,False,False,False,0,False,False,False,False,False,False,False,True, £10- £20,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,15,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
2757,Every day,5-9 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 30s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,False,False,0,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False, £30- £40,17,"Alcohol plays a big part in your life, ",7.0,6.5,35,45.5,2xabove,>=5Units,Every day,5-9 units
2758,Every day,5-9 units,I'm not exactly sure but I need to do something different,0,In my 30s,0,In my 40s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,True,False,False,False,False,0,False,False,False,False,True,False,False,False, £20- £30,17,"Alcohol plays a big part in your life, ",7.0,6.5,25,45.5,2xabove,>=5Units,Every day,5-9 units
2762,3-4 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 20s,True,True,True,False,True,False,False,False,False,0,False,False,False,False,True,False,True,True,False,False,0,True,False,False,False,False,False,0,False,False,False,False,True,False,False,True, £10- £20,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,15,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
2763,Once every few months,2-4 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 40s,True,False,False,False,False,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,0,False,True,False,False,False,False,0,True,False,False,False,False,False,False,False,Under £10,2,"Alcohol is causing you more trouble than you realise, ",0.1,3.0,5,0.30000000000000004,within  norm,<5Units,<1 time per week,1-4 units
2765,3-4 times a week,8-12 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 30s,False,False,False,False,False,False,False,False,False,Kids,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False, £20- £30,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,25,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
2766,5-6 times a week,More than 20 units,I want to completely stop drinking alcohol for good,0,In my early teens,0,In my 30s,False,False,False,False,True,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False, £30- £40,16,"Alcohol plays a big part in your life, ",5.5,30.0,35,165.0,2xabove,>=5Units,5-6 times a week,20 units+
2767,Once every two weeks,12-20 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,False,False,False,False,True,True,False,False,False,0,False,False,False,True,True,True,False,False,False,True,0,True,False,False,False,False,True,0,False,False,False,False,False,False,False,True, £10- £20,7,"Alcohol is causing you more trouble than you realise, ",0.5,16.0,15,8.0,within  norm,>=5Units,<1 time per week,12-20 units
2770,1-2 times a week,2-4 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 40s,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,False,False,False,True,0,False,False,True,False,False,False,0,False,False,False,True,False,False,False,False, £10- £20,5,"Alcohol is causing you more trouble than you realise, ",1.5,3.0,15,4.5,within  norm,<5Units,1-2 times a week,1-4 units
2776,5-6 times a week,8-12 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 30s,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,False,True,False,0,True,False,True,True,True,False,0,False,False,False,False,False,False,False,True, £40- £50,14,"Alcohol plays a big part in your life, ",5.5,10.0,45,55.0,2xabove,>=5Units,5-6 times a week,8-12 units
2777,Every day,2-4 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 30s,False,False,True,False,True,True,True,False,False,0,True,True,False,False,True,True,True,False,True,True,0,False,False,True,False,True,False,0,False,True,False,False,False,False,False,False, £20- £30,16,"Alcohol plays a big part in your life, ",7.0,3.0,25,21.0,2x norm,<5Units,Every day,1-4 units
2780,Every day,8-12 units,I'm not exactly sure but I need to do something different,0,In my 20s,0,In my 40s,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True,False,False,0,False,True,False,False,False,False,0,False,False,False,False,True,False,False,False, £30- £40,19,"Alcohol plays a big part in your life, ",7.0,10.0,35,70.0,2xabove,>=5Units,Every day,8-12 units
2781,3-4 times a week,More than 20 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 30s,True,False,True,False,False,True,False,False,False,0,False,True,False,True,True,False,True,False,True,True,0,True,True,False,True,True,True,0,False,False,False,False,True,False,False,False, £20- £30,11,"Alcohol plays a big part in your life, ",3.5,30.0,25,105.0,2xabove,>=5Units,3-4 times a week,20 units+
2783,Once every few months,2-4 units,I want to completely stop drinking alcohol for good,0,In my 20s,0,In my 20s,False,False,False,False,False,False,False,False,False,Liver injury,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,Nothing,True,False,False,True,False,False,False,False,Under £10,2,"Alcohol is causing you more trouble than you realise, ",0.1,3.0,5,0.30000000000000004,within  norm,<5Units,<1 time per week,1-4 units
2784,3-4 times a week,12-20 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 40s,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True, £50+,10,"Alcohol is causing you more trouble than you realise, ",3.5,16.0,55,56.0,2xabove,>=5Units,3-4 times a week,12-20 units
2786,Every day,8-12 units,0,Don't want to stop,In my early teens,0,In my 20s,False,False,False,False,False,False,False,False,False,I dont,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True, £50+,19,"Alcohol plays a big part in your life, ",7.0,10.0,55,70.0,2xabove,>=5Units,Every day,8-12 units
2787,1-2 times a week,More than 20 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 40s,False,False,False,False,False,True,False,False,False,0,False,False,False,False,True,False,False,False,False,False,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True, £30- £40,10,"Alcohol is causing you more trouble than you realise, ",1.5,30.0,35,45.0,2xabove,>=5Units,1-2 times a week,20 units+
2788,3-4 times a week,2-4 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,True,False,0,False,False,False,False,True,False,False,False, £20- £30,6,"Alcohol is causing you more trouble than you realise, ",3.5,3.0,25,10.5,within  norm,<5Units,3-4 times a week,1-4 units
2789,Every day,12-20 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,False,False,False,True,False,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,0,False,False,True,False,False,False,0,False,False,False,False,True,False,False,False, £40- £50,20,"Alcohol plays a big part in your life, ",7.0,16.0,45,112.0,2xabove,>=5Units,Every day,12-20 units
2790,1-2 times a week,5-9 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,False,False,False,False,False,False,True,False,False,0,False,False,False,True,False,False,False,False,False,False,0,True,False,False,False,True,False,0,False,False,False,False,False,False,False,True, £10- £20,6,"Alcohol is causing you more trouble than you realise, ",1.5,6.5,15,9.75,within  norm,>=5Units,1-2 times a week,5-9 units
2792,5-6 times a week,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 40s,True,False,False,False,False,False,False,False,False,0,False,False,True,True,False,False,False,False,False,False,0,False,False,False,False,False,True,0,False,False,False,True,False,False,False,False, £30- £40,14,"Alcohol plays a big part in your life, ",5.5,10.0,35,55.0,2xabove,>=5Units,5-6 times a week,8-12 units
2793,5-6 times a week,8-12 units,I want to detox and reset my drinking habits,0,In my 30s,0,In my 40s,True,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,True,False,False,False,0,False,False,False,False,True,False,False,False, £10- £20,14,"Alcohol plays a big part in your life, ",5.5,10.0,15,55.0,2xabove,>=5Units,5-6 times a week,8-12 units
2795,1-2 times a week,2-4 units,I want to detox and reset my drinking habits,0,In my late teens,0,In my 40s,False,False,False,False,True,False,False,False,False,0,False,True,True,True,False,False,False,False,False,False,0,False,True,False,False,False,False,0,False,False,True,False,False,False,False,False,Under £10,5,"Alcohol is causing you more trouble than you realise, ",1.5,3.0,5,4.5,within  norm,<5Units,1-2 times a week,1-4 units
2796,3-4 times a week,8-12 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 40s,False,False,False,False,False,True,False,False,False,0,True,False,True,False,False,True,False,False,True,True,0,False,False,False,False,True,True,0,False,False,True,False,False,True,False,False, £10- £20,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,15,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
2797,Once a month,8-12 units,I want to drastically cut back and only drink on rare occasions,0,In my 40s,45,In my 40s,False,False,False,False,False,False,False,False,False,Relative was an alcoholic,False,True,True,True,True,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,Under £10,5,"Alcohol is causing you more trouble than you realise, ",0.25,10.0,5,2.5,within  norm,>=5Units,<1 time per week,8-12 units
2798,Every day,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my 20s,0,In my 40s,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False, £30- £40,19,"Alcohol plays a big part in your life, ",7.0,10.0,35,70.0,2xabove,>=5Units,Every day,8-12 units
2799,1-2 times a week,8-12 units,I want to detox and reset my drinking habits,0,In my late teens,0,In my 30s,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True,False,False,0,False,True,False,False,False,True,0,False,False,False,True,False,False,False,False, £20- £30,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,25,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
2800,Every day,1-2 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,True,True,False,False,False,False,False,False,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True, £40- £50,15,"Alcohol plays a big part in your life, ",7.0,1.5,45,10.5,within  norm,<5Units,Every day,1-4 units
2801,Every day,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my 20s,0,In my 20s,True,True,False,False,False,True,False,False,False,0,True,True,True,True,False,True,False,True,False,False,0,False,True,True,False,True,False,0,False,False,False,False,True,False,False,False, £20- £30,17,"Alcohol plays a big part in your life, ",7.0,6.5,25,45.5,2xabove,>=5Units,Every day,5-9 units
2802,3-4 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 40s,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,False,True,False,False,False, £10- £20,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,15,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
2803,Every day,8-12 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,0,False,False,True,False,False,False,False,False, £20- £30,19,"Alcohol plays a big part in your life, ",7.0,10.0,25,70.0,2xabove,>=5Units,Every day,8-12 units
2804,1-2 times a week,5-9 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 40s,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True, £10- £20,6,"Alcohol is causing you more trouble than you realise, ",1.5,6.5,15,9.75,within  norm,>=5Units,1-2 times a week,5-9 units
2806,3-4 times a week,8-12 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 40s,False,True,False,False,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,False,0,False,False,True,False,False,False,0,True,False,False,False,False,False,False,False, £20- £30,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,25,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
2807,1-2 times a week,2-4 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 40s,False,True,False,False,False,False,False,False,False,0,False,False,True,True,False,False,False,False,False,False,0,False,False,True,True,True,False,0,False,False,True,False,False,False,False,False, £10- £20,5,"Alcohol is causing you more trouble than you realise, ",1.5,3.0,15,4.5,within  norm,<5Units,1-2 times a week,1-4 units
2809,Every day,2-4 units,I want to detox and reset my drinking habits,0,In my 30s,0,In my 40s,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,True,False,False,False,False,0,False,False,True,True,True,False,0,False,False,False,False,False,False,False,True, £20- £30,16,"Alcohol plays a big part in your life, ",7.0,3.0,25,21.0,2x norm,<5Units,Every day,1-4 units
2810,Every day,1-2 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 40s,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,False,False,True,False,False,False,0,False,False,False,True,False,False,False,False,Under £10,15,"Alcohol plays a big part in your life, ",7.0,1.5,5,10.5,within  norm,<5Units,Every day,1-4 units
2811,Every day,2-4 units,I want to detox and reset my drinking habits,0,In my late teens,0,In my 40s,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,True,False,False,False,False,0,False,False,False,False,False,True,0,False,True,False,False,False,False,False,False, £20- £30,16,"Alcohol plays a big part in your life, ",7.0,3.0,25,21.0,2x norm,<5Units,Every day,1-4 units
2812,Every day,12-20 units,I want to detox and reset my drinking habits,0,In my 20s,0,In my 40s,False,False,False,True,False,False,True,False,False,0,True,False,False,False,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,True,False,False,False,False,False,False, £40- £50,20,"Alcohol plays a big part in your life, ",7.0,16.0,45,112.0,2xabove,>=5Units,Every day,12-20 units
2813,1-2 times a week,12-20 units,I want to drastically cut back and only drink on rare occasions,0,In my 40s,40s,In my 40s,True,False,False,False,False,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,0,False,True,False,False,False,False,0,False,False,False,False,True,False,False,False, £30- £40,9,"Alcohol is causing you more trouble than you realise, ",1.5,16.0,35,24.0,2x norm,>=5Units,1-2 times a week,12-20 units
2815,1-2 times a week,8-12 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,True,0,True,True,False,False,True,False,0,False,False,False,True,False,False,False,False, £10- £20,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,15,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
